Gene name	Human Protein Atlas ID	EntrezGene transcript name ID
EIF4B	39072	
EIF4B	46164	
MPP2	26486	
KLF4	2926	
ACACB	HPA006554	
ACACB	6554	
KLF4	2926	
FNIP2		
MPP2	26486	
KLF4		
FNIP2		
IK	HPA048798	
IK	48798	
ADIRF	HPA026810	
ADIRF	26810	
KLF4		
ADIRF		
MYL7	HPA039262	
MYL7	CAB033884	
MYL7	HPA013331	
MYL7	13331	
MYL7	33884	
MYL7	39262	
XRCC3	HPA062422	
XRCC3	HPA068953	
XRCC3	62422	
XRCC3	68953	
ADIRF	HPA026810	
C4orf45		
IK		
MYL7	13331	
MYL7	33884	
MYL7	39262	
ACACB		
MYL7	13331	
MYL7	33884	
MYL7	33884	
MYL7	39262	
SNCG	1452	
SNCG	40581	
MPP2	26486	
EIF4B		
MYL7		
ZFAND2B	HPA035159	
ZFAND2B	HPA035160	
ZFAND2B	35160	
EIF4B	46164	
MYL7	33884	
TMEM203		
PALM2-AKAP2	HPA074153	
PALM2-AKAP2	74153	
ZFAND2B	HPA035159	
ZFAND2B	HPA035160	
ZFAND2B	35160	
MYL7		
IK		
EIF4B	39072	
EIF4B	46164	
IK		
FOXN4		
SNCG	CAB001452	
SNCG	CAB040581	
SNCG	HPA014404	
SNCG	1452	
SNCG	14404	
SNCG	40581	
TPRN	20899	
IK		
FOXN4	HPA050018	
FOXN4	50018	
MPP2	26486	
HOOK2	HPA043519	
HOOK2	HPA050351	
HOOK2	43519	
HOOK2	50351	
EIF4B	HPA039072	
EIF4B	HPA046164	
EIF4B	39072	
TPRN	HPA020899	
TPRN	20899	
ERVW-1		
PALM2-AKAP2	HPA074153	
PALM2-AKAP2	74153	
HOOK2	HPA043519	
HOOK2	HPA050351	
HOOK2	43519	
HOOK2	50351	
SRC	CAB004023	
SRC	HPA030875	
SRC	4023	
SRC	30875	
IK		
ERVW-1		
MPP2	26486	
TJP2	9228	
POLR3H	HPA046787	
POLR3H	46787	
SRC	CAB004023	
SRC	HPA030875	
SRC	4023	
SRC	30875	
EIF4B		
TJP2	9228	
EIF4B	46164	
OXA1L	3531	
SRC	CAB004023	
SRC	HPA030875	
SRC	4023	
SRC	30875	
DDX23	HPA038680	
DDX23	HPA039037	
DDX23	38680	
DDX23	39037	
FOXN4	HPA050018	
FOXN4	50018	
EIF4B	46164	
HOOK2		
DDX23		
MBD4	HPA002031	
MBD4	2031	
POLR3H	HPA046787	
POLR3H	46787	
EIF4B		
FOXN4		
POLR3H		
MPP2		
DDX23		
POLR3H		
MPP2		
MPP2		
MPP2		
SRC	CAB004023	
SRC	HPA030875	
SRC	4023	
SRC	30875	
MPP2		
POLR3H	HPA046787	
POLR3H	46787	
MMRN2	HPA020741	
MMRN2	20741	
MBD4	HPA002031	
MBD4	2031	
MPP2		
POLR3H		
DDX23	HPA038680	
DDX23	HPA039037	
MMRN2		
MBD4	HPA002031	
MBD4	2031	
MPP2		
MPP2		
MMRN2		
MBD4		
MPP2		
POLR3H	HPA046787	
POLR3H	46787	
MBD4	HPA002031	
MBD4	2031	
MPP2		
MMRN2		
NDUFA2	HPA035933	
NDUFA2	35933	
OXA1L		
ZFAND2B	HPA035159	
ZFAND2B	HPA035160	
ZFAND2B	35159	
ZFAND2B	35160	
RYR3	HPA062004	
RYR3	62004	
TBPL1	71813	
MMRN2		
OXA1L		
CEP70	HPA036941	
CEP70	HPA036942	
CEP70	36941	
CEP70	36942	
TBPL1		
ZFAND2B	35160	
OXA1L		
NDUFA2	HPA035933	
TBPL1	71813	
DDX23	38680	
HOOK2	50351	
DDX23		
MPP2	26486	
XRCC3	HPA062422	
XRCC3	HPA068953	
XRCC3	62422	
XRCC3	68953	
ZFAND2B	35160	
HOOK2	50351	
MPP2	26486	
MBD4	HPA002031	
CEP70	36941	
CEP70	36942	
RYR3	HPA062004	
RYR3	62004	
ZFAND2B	35160	
MPP2	26486	
OXA1L	3531	
TUBA3C	39247	
TUBA3C	43684	
TUBA3C	63394	
LRRTM1	HPA062660	
ZFAND2B	HPA035159	
ZFAND2B	HPA035160	
ZFAND2B	35159	
ZFAND2B	35160	
CEP70	HPA036941	
CEP70	HPA036942	
CEP70	36941	
CEP70	36942	
LRRTM1	HPA062660	
TUBA3C	39247	
TUBA3C	43684	
KIR3DL2		
HOOK2	50351	
LRRTM1	HPA062660	
LRRTM1	62660	
RYR3	62004	
MPP2	26486	
OXA1L	3531	
HOOK2		
CEP70	HPA036941	
CEP70	HPA036942	
CEP70	36941	
CEP70	36942	
LRRTM1	HPA062660	
LRRTM1	62660	
RND1	77800	
HOOK2		
KIR3DL2		
ZFAND2B	35160	
RYR3	62004	
CEP70		
LRRTM1		
TBPL1	HPA071810	
TBPL1	HPA071813	
TBPL1	71810	
TBPL1	71813	
CEP70	HPA036941	
CEP70	HPA036942	
CEP70	36941	
CEP70	36942	
HOOK2		
LRRTM1		
ZFAND2B	35160	
NKX2-4	HPA074996	
NKX2-4	74996	
TBPL1	71813	
CEP70	36941	
RYR3		
XRCC3	HPA062422	
XRCC3	HPA068953	
XRCC3	62422	
XRCC3	68953	
LRRTM1		
RND1	HPA077800	
RND1	77800	
CEP70	36941	
TBPL1	HPA071810	
TBPL1	HPA071813	
TBPL1	71810	
TBPL1	71813	
FAM25A	HPA044808	
FAM25A	44808	
FNDC5	51290	
ZFAND2B		
RND1		
PALM2-AKAP2	58905	
XRCC3	HPA062422	
XRCC3	HPA068953	
XRCC3	62422	
XRCC3	68953	
FNDC5		
CEP70	HPA036941	
CEP70	HPA036942	
USP6NL	HPA039196	
USP6NL	39196	
SEPTIN6	HPA003459	
SEPTIN6	HPA005665	
SEPTIN6	3459	
SEPTIN6	5665	
CEP70		
PALM2-AKAP2	74153	
CEP70		
THSD8		
USP6NL	39196	
THSD8		
SEPTIN6	HPA003459	
SEPTIN6	HPA005665	
SEPTIN6	3459	
SEPTIN6	5665	
PALM2-AKAP2	58905	
PALM2-AKAP2	74153	
FNDC5	HPA051290	
FNDC5	51290	
SEPTIN6	HPA003459	
SEPTIN6	HPA005665	
USP6NL		
FNDC5	HPA051290	
FNDC5	51290	
SEPTIN6	HPA003459	
SEPTIN6	HPA005665	
SEPTIN6	3459	
SEPTIN6	5665	
PALM2-AKAP2	58905	
XRCC3	62422	
ZFAND2B		
PALM2-AKAP2		
USP6NL	HPA039196	
USP6NL	39196	
ZFAND2B	HPA035159	
ZFAND2B	HPA035160	
ZFAND2B	35159	
ZFAND2B	35160	
RYR3		
ZFAND2B	35159	
PALM2-AKAP2	HPA058905	
SEPTIN6	3459	
SEPTIN6	5665	
PIGN	40374	
PALM2-AKAP2	HPA058905	
SEPTIN6	HPA003459	
SEPTIN6	HPA005665	
SEPTIN6	3459	
SEPTIN6	5665	
CXorf38	HPA050120	
CXorf38	50120	
PALM2-AKAP2		
WIPI2	HPA019852	
WIPI2	HPA021488	
WIPI2	19852	
WIPI2	21488	
PALM2-AKAP2		
SEPTIN6	HPA003459	
SEPTIN6	HPA005665	
SEPTIN6	3459	
SEPTIN6	5665	
RYR3		
PIGN		
OPRM1	14509	
RYR3		
XRCC3		
PALM2-AKAP2	HPA058905	
WIPI2	HPA019852	
WIPI2	HPA021488	
WIPI2	19852	
WIPI2	21488	
RYR3		
POU5F1	HPA058267	
POU5F1	CAB025600	
POU5F1	CAB026380	
XRCC3		
RYR3		
CXorf38	HPA050120	
CXorf38	50120	
XRCC3		
RYR3		
WIPI2	HPA019852	
WIPI2	HPA021488	
WIPI2	19852	
WIPI2	21488	
CXorf38	HPA050120	
CXorf38	50120	
MAST1		
RNF39	CAB019278	
RNF39	HPA047115	
RYR3		
RNF39		
XRCC3		
RYR3	62004	
KIAA0355		
PTCHD4	HPA041276	
PTCHD4	41276	
XRCC3		
KIAA0355		
MAST1	HPA028181	
MAST1	HPA073106	
MAST1	28181	
MAST1	73106	
NKX2-2	HPA003468	
NKX2-2	3468	
XRCC3		
ERVV-2		
KIAA0355		
PTCHD4		
REG3A	HPA047894	
REG3A	HPA048334	
REG3A	HPA060705	
REG3A	47894	
REG3A	48334	
REG3A	60705	
GU182355.2		
XRCC3		
GATA1	CAB009195	
GATA1	HPA000232	
GATA1	HPA000233	
GATA1	232	
GATA1	233	
GATA1	9195	
WIPI2	HPA019852	
WIPI2	HPA021488	
WIPI2	19852	
WIPI2	21488	
GATA1	CAB009195	
GATA1	HPA000232	
GATA1	HPA000233	
RPS6KA4	8649	
RPS6KA4	23225	
REG3A	HPA047894	
REG3A	HPA048334	
REG3A	HPA060705	
REG3A	47894	
REG3A	48334	
REG3A	60705	
MAST1		
GATA1	232	
GATA1	9195	
INTS10	HPA039129	
INTS10	HPA050570	
INTS10	39129	
INTS10	50570	
RPS6KA4	CAB008649	
RPS6KA4	HPA023225	
RPS6KA4	8649	
RPS6KA4	23225	
MAST1		
WIPI2	HPA019852	
WIPI2	HPA021488	
WIPI2	19852	
WIPI2	21488	
INTS10		
REG3A	HPA047894	
REG3A	HPA048334	
REG3A	HPA060705	
REG3A	47894	
REG3A	48334	
REG3A	60705	
INTS10		
PRPS1L1		
PRPS1L1		
PPP1R11		
INTS10		
RHOB		
INTS10	39129	
PPP1R11	HPA043266	
PPP1R11	HPA060174	
SLC2A14	HPA006539	
SLC2A14	6539	
PPP1R11		
INTS10		
PPP1R11		
INTS10		
PPP1R11		
PPP1R11		
INTS10		
INTS10		
PRDX2	8713	
INTS10		
INTS10		
FKBP11		
PRDX2	CAB008713	
PRDX2	8713	
SLC2A14	HPA006539	
SLC2A14	6539	
SLC2A14	HPA006539	
SLC2A14	6539	
SLC2A14	HPA006539	
SLC2A14	6539	
SLC2A14	HPA006539	
SLC2A14	6539	
SLC2A14	HPA006539	
SLC2A14	6539	
MYOZ1	HPA037848	
MYOZ1	HPA038437	
MYOZ1	37848	
MYOZ1	38437	
RPS6KA4		
EPHB4	13537	
GGA2	CAB034422	
GGA2	HPA043313	
GGA2	HPA063634	
GGA2	34422	
GGA2	43313	
GGA2	63634	
RPS6KA4	8649	
RPS6KA4	23225	
RPLP2	HPA053635	
RPLP2	53635	
GGA2	34422	
SLC2A14	HPA006539	
SLC2A14	6539	
EPHB4	CAB013537	
EPHB4	13537	
SLC2A14		
SLC2A14		
SLC2A14		
SLC2A14		
SLC2A14		
IKZF1		
FKBP11	HPA041709	
FKBP11	41709	
SLC2A14		
CAV1	CAB003791	
CAV1	HPA049326	
CAV1	3791	
CAV1	49326	
FKBP11		
RPLP2	HPA053635	
RPLP2	53635	
SLC2A14		
ZNF780B	HPA003311	
ZNF780B	3311	
CAV1	3791	
CAV1	49326	
SLC2A14		
RPLP2		
SLC2A14		
FKBP11		
SLC2A14		
RNASEH2A	HPA042692	
RNASEH2A	42692	
FKBP11	41709	
CAV1		
ZNF780B		
ZNF780B		
FKBP11	HPA041709	
FKBP11	41709	
TRIL		
ZNF780B		
RNASEH2A		
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
SLC2A14	HPA006539	
SLC2A14	6539	
RNASEH2A		
NCSTN	CAB021982	
NCSTN	HPA054846	
NCSTN	HPA070642	
NCSTN	21982	
NCSTN	54846	
NCSTN	70642	
SLC2A14	HPA006539	
SLC2A14	6539	
ZNF780B		
POU5F1	HPA058267	
POU5F1	CAB025600	
POU5F1	CAB026380	
FKBP11		
ZNF780B	HPA003311	
ZNF780B	3311	
GGA2		
CWC27	HPA020344	
CWC27	HPA024149	
CWC27	HPA065809	
CWC27	20344	
CWC27	24149	
CWC27	65809	
COA8		
CWC27	24149	
CWC27	65809	
CAV1	CAB003791	
CAV1	HPA049326	
CAV1	3791	
CAV1	49326	
KIR2DL4		
GGA2		
PEX1	HPA020235	
PEX1	20235	
GGA2	34422	
CAV1	3791	
GGA2		
GGA2		
EPHB4	CAB013537	
EPHB4	13537	
GGA2	34422	
KIR2DL4		
GGA2	34422	
CAV1	CAB003791	
CAV1	HPA049326	
CAV1	3791	
CAV1	49326	
COA8		
NCSTN	21982	
NCSTN	54846	
NCSTN	70642	
NCSTN	21982	
CAV1	CAB003791	
CAV1	HPA049326	
CAV1	3791	
CAV1	49326	
NCSTN	21982	
NCSTN	70642	
NDOR1	HPA024504	
NDOR1	24504	
SLC5A9		
NCSTN	21982	
CAV1	CAB003791	
CAV1	HPA049326	
CAV1	3791	
CAV1	49326	
NCSTN		
SLC12A9		
NCSTN		
NDOR1	HPA024504	
NDOR1	24504	
NCSTN	21982	
NCSTN	70642	
PEX1	HPA020235	
PEX1	20235	
COA8		
NCSTN	21982	
NCSTN	70642	
NDOR1	HPA024504	
NDOR1	24504	
NCSTN	21982	
NDOR1	HPA024504	
NDOR1	24504	
ADRA2C		
ADRA2C	HPA057688	
ADRA2C	57688	
ZNF780A	3311	
BX255925.3		
IKZF1		
ANKRD20A4	HPA043239	
ANKRD20A4	HPA047112	
ANKRD20A4	HPA047167	
ANKRD20A4	HPA047766	
ANKRD20A4	HPA051753	
ANKRD20A4	43239	
ANKRD20A4	47112	
ANKRD20A4	47167	
ANKRD20A4	47766	
ANKRD20A4	51753	
IKZF1		
ANKRD20A4		
C2orf92		
MGRN1		
C2orf92		
TMPRSS15	HPA015611	
TMPRSS15	HPA072934	
TMPRSS15	15611	
TMPRSS15	72934	
COA8		
TMPRSS15		
TENM3		
TMPRSS15		
ARF3		
SLC12A9		
ZNF780A	HPA003311	
ARF3		
ARF3		
TENM3	HPA047043	
TENM3	47043	
BRWD1	CAB034184	
BRWD1	HPA030943	
BRWD1	HPA030944	
BRWD1	HPA030945	
BRWD1	30943	
BRWD1	30944	
BRWD1	30945	
BRWD1	34184	
ARF3		
TENM3		
ARF3		
ARF3		
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
IKZF1	35222	
CTNNA2	CAB037175	
CTNNA2	37175	
COA8		
ZNF780A	HPA003311	
ZNF780A	3311	
BRWD1		
IKZF1	9247	
COA8		
ZNF780A	HPA003311	
ZNF780A	3311	
ZNF780A	3311	
C2orf92		
FHL5		
ZNF780A		
CTNNA2	CAB037175	
CTNNA2	37175	
ZNF780A		
ZNF780A		
CTNNA2	37175	
BRWD1	CAB034184	
BRWD1	HPA030943	
BRWD1	HPA030944	
BRWD1	HPA030945	
BRWD1	30943	
BRWD1	30945	
BRWD1	34184	
ZNF780A		
CTNNA2	CAB037175	
CTNNA2	37175	
BRWD1	CAB034184	
BRWD1	HPA030943	
BRWD1	HPA030944	
BRWD1	HPA030945	
BRWD1	30943	
BRWD1	30945	
BRWD1	34184	
ZNF780A	HPA003311	
ZNF780A	3311	
C2orf92		
ZNF780A	HPA003311	
ZNF780A	3311	
CTNNA2	37175	
BRWD1	34184	
CTNNA2	37175	
C2orf92		
FHL5		
CTNNA2	CAB037175	
CTNNA2	37175	
C2orf92		
TJP2		
FHL5		
C2orf92		
PDE12		
SLC5A9	HPA050263	
SLC5A9	50263	
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	27090	
C2orf92		
C2orf92		
SLC5A9	HPA050263	
SLC5A9	50263	
CTNNA2	37175	
C2orf92		
COA8		
TRPC7	CAB022592	
TRPC7	HPA031126	
TRPC7	22592	
TRPC7	31126	
C2orf92		
GU182355.4		
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
IKZF1	35222	
CCDC65	HPA038520	
CCDC65	HPA057573	
CCDC65	38520	
CCDC65	57573	
PDE12	HPA043171	
PDE12	43171	
UBE2D4		
C2orf92		
CCDC65	38520	
PEX1	20235	
SLC5A9	HPA050263	
SLC5A9	50263	
BRWD1		
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
IKZF1	35222	
C2orf92		
MSC	HPA062878	
MSC	62878	
RTBDN	HPA052511	
RTBDN	52511	
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
C2orf92		
CTNNA2	CAB037175	
CTNNA2	37175	
COA8		
CCDC65		
PEX1		
BRWD1		
C2orf92		
TRPC7		
GU182355.4		
CTNNA2	CAB037175	
CTNNA2	37175	
IKZF1		
CCDC65	HPA038520	
CCDC65	HPA057573	
CCDC65	38520	
CCDC65	57573	
BRWD1		
LRSAM1	CAB037304	
LRSAM1	HPA021403	
LRSAM1	HPA021844	
LRSAM1	21403	
LRSAM1	21844	
LRSAM1	37304	
TYK2		
SLC12A9	HPA067536	
BRWD1	34184	
CTNNA2	37175	
CTNNA2	37175	
GU182355.1		
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	23980	
TUBD1	27090	
C2orf92		
BRWD1		
SLC5A9		
COA8		
RTBDN	52511	
AC073610.2	68942	
GU182355.6		
IKZF1	9247	
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	27090	
C2orf92		
RTBDN	HPA052511	
RTBDN	52511	
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	23980	
TUBD1	27090	
UBE2D4		
LRSAM1	CAB037304	
LRSAM1	HPA021403	
LRSAM1	HPA021844	
LRSAM1	21403	
LRSAM1	21844	
LRSAM1	37304	
GATAD1	HPA006105	
GATAD1	HPA072785	
GATAD1	6105	
GATAD1	72785	
AC073610.2		
SLC5A9		
GU182355.3		
UBE2D4		
C2orf92		
BRWD1	CAB034184	
BRWD1	HPA030943	
BRWD1	HPA030944	
BRWD1	HPA030945	
BRWD1	34184	
LRSAM1	CAB037304	
LRSAM1	HPA021403	
LRSAM1	HPA021844	
LRSAM1	21403	
LRSAM1	21844	
LRSAM1	37304	
TRAF3IP1	HPA037857	
TRAF3IP1	HPA037858	
TRAF3IP1	37857	
SLC12A9	HPA067536	
SLC12A9	67536	
GATAD1		
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	23980	
SLC12A9		
COA8		
TRPC7	CAB022592	
TRPC7	HPA031126	
TRPC7	22592	
TRPC7	31126	
TUBD1		
TRAF3IP1	HPA037857	
TRAF3IP1	HPA037858	
TRAF3IP1	37857	
TRAF3IP1	37858	
ZNF100	HPA059135	
COA8		
RTBDN	HPA052511	
RTBDN	52511	
ZNF100		
TRPC7		
TRAF3IP1		
TUBD1		
COA8		
TRPC7	22592	
TRPC7	31126	
ZNF100		
ZNF100		
TRPC7	CAB022592	
TRPC7	HPA031126	
TRPC7	22592	
TRPC7	31126	
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
IKZF1	35222	
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
RTBDN	52511	
TUBD1	4609	
AC004593.3		
IKZF1	CAB009247	
IKZF1	HPA035221	
IKZF1	HPA035222	
IKZF1	9247	
IKZF1	35221	
IKZF1	35222	
LTBP2	HPA003415	
LTBP2	3415	
IKZF1	9247	
IKZF1	35221	
RTBDN	52511	
GRPEL2	23211	
IKZF1	9247	
IKZF1	35221	
NEUROD2		
AC004593.3		
LTBP2		
TUBD1	4609	
RTBDN	52511	
IGHV3OR16-10		
LTBP2	3415	
RTBDN	52511	
UBE2D4	HPA003920	
UBE2D4	3920	
MS4A3	HPA019210	
IKZF1	9247	
IKZF1	35221	
IKZF1	9247	
IKZF1	35221	
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	23980	
TUBD1	27090	
LTBP2		
UBE2D4		
RTBDN		
RTBDN	52511	
GRPEL2	HPA018173	
GRPEL2	HPA023211	
GRPEL2	18173	
GRPEL2	23211	
UBE2D4		
TNS2	HPA034659	
TNS2	34659	
AC098588.2		
LRSAM1	CAB037304	
LRSAM1	HPA021403	
LRSAM1	HPA021844	
LRSAM1	21403	
LRSAM1	21844	
LRSAM1	37304	
UBE2D4		
RTBDN		
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	14509	
OPRM1	67435	
GRPEL2	HPA018173	
GRPEL2	HPA023211	
TUBD1	CAB004609	
TUBD1	HPA023980	
TUBD1	HPA027090	
TUBD1	4609	
TUBD1	27090	
UBE2D4	3920	
RTBDN		
RTBDN	HPA052511	
RTBDN	52511	
GU182355.7		
TRPA1		
JUNB	CAB004464	
JUNB	HPA019149	
JUNB	4464	
JUNB	19149	
KDM5C	HPA038244	
KDM5C	HPA046147	
KDM5C	38244	
KDM5C	46147	
UBE2D4		
GU182355.5		
TYK2	5157	
TJP2	1813	
TJP2	9228	
TJP2	70714	
KDM5C	HPA038244	
KDM5C	HPA046147	
KDM5C	38244	
KDM5C	46147	
KDM5C	HPA038244	
KDM5C	HPA046147	
KDM5C	38244	
KDM5C	46147	
TJP2	CAB009228	
TJP2	HPA001813	
TJP2	HPA070714	
TJP2	1813	
TJP2	9228	
KDM5C	HPA038244	
KDM5C	HPA046147	
KDM5C	38244	
KDM5C	46147	
TJP2	CAB009228	
TJP2	HPA001813	
TJP2	HPA070714	
TJP2	1813	
TJP2	9228	
TJP2	70714	
TRPA1		
IGHV3OR16-8		
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	67435	
MS4A3	HPA019210	
MS4A3	19210	
TJP2		
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	67435	
TRIM71	HPA038141	
TRIM71	HPA038142	
TRIM71	38141	
TRIM71	38142	
TJP2		
PRPF8	CAB009941	
PRPF8	CAB015457	
MS4A3		
EIF4E2	HPA019253	
EIF4E2	19253	
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	67435	
MS4A3	HPA019210	
MS4A3	19210	
PRPF8	CAB009941	
PRPF8	CAB015457	
TYK2	HPA005157	
TYK2	5157	
P2RX3	HPA057776	
P2RX3	57776	
KDM5C		
ZIK1		
TJP2		
OPRM1	HPA014509	
OPRM1	HPA067435	
ZIK1	59975	
P2RX3		
CCR4	HPA031613	
CCR4	31613	
MS4A3	HPA019210	
MS4A3	19210	
SYP	CAB000076	
SYP	CAB055505	
SYP	CAB078999	
SYP	HPA002858	
SYP	76	
SYP	2858	
SYP	55505	
SYP	78999	
KDM5C		
EIF4E2	19253	
KDM5C		
P2RX3	57776	
SYP	76	
SYP	2858	
SYP	55505	
SYP	78999	
TBC1D2B		
OPRM1	HPA014509	
OPRM1	HPA067435	
KDM5C	HPA038244	
KDM5C	HPA046147	
KDM5C	46147	
TJP2	CAB009228	
TJP2	HPA001813	
TJP2	HPA070714	
TJP2	1813	
TJP2	9228	
ZIK1	HPA059975	
ZIK1	59975	
PRPF8		
TNS2	HPA034659	
TNS2	34659	
SYP		
EIF4E2	HPA019253	
EIF4E2	19253	
TJP2		
ZIK1		
OPRM1	HPA014509	
OPRM1	HPA067435	
SYP	CAB000076	
SYP	CAB055505	
SYP	CAB078999	
SYP	HPA002858	
SYP	76	
SYP	2858	
SYP	55505	
SYP	78999	
MRPL33	HPA066872	
TJP2		
ZIK1		
OPRM1	HPA014509	
OPRM1	HPA067435	
SYP		
EIF4E2	19253	
SYP		
TJP2	CAB009228	
TJP2	HPA001813	
TJP2	HPA070714	
TJP2	1813	
TJP2	9228	
TJP2	70714	
EIF4E2		
SPDYE1		
ZIK1	HPA059975	
ZIK1	59975	
TJP2		
PSMA7	46007	
PSMA7	46008	
TYK2		
ZIK1		
TJP2		
SPDYE1	HPA051750	
SPDYE1	51750	
EIF4E2		
TJP2		
TYK2		
EIF4E2		
MRPL33	HPA066872	
MRPL33	66872	
GCM1	HPA011343	
GCM1	11343	
ZNF416	HPA063318	
ZNF416	63318	
TJP2		
MRPL33		
TNS2	HPA034659	
TNS2	34659	
EIF4E2	19253	
SLC12A9		
TYK2	5157	
GFI1	CAB011197	
GFI1	11197	
TJP2	CAB009228	
TJP2	HPA001813	
TJP2	HPA070714	
TJP2	1813	
TJP2	9228	
EIF4E2		
GFI1	CAB011197	
GFI1	11197	
TYK2		
IFI35	HPA045946	
IFI35	45946	
TYK2		
GFI1	CAB011197	
GFI1	11197	
OPRM1	HPA014509	
OPRM1	HPA067435	
PSMA7	CAB046007	
PSMA7	CAB046008	
PSMA7	HPA047266	
PSMA7	46007	
PSMA7	46008	
TYK2		
CA10	HPA054825	
CA10	HPA057837	
CA10	54825	
CA10	57837	
FXN		
OPRM1	HPA014509	
OPRM1	HPA067435	
SLC12A9	HPA067536	
TYK2		
IFI35	HPA045946	
IFI35	45946	
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	HPA014509	
OPRM1	HPA067435	
TYK2	HPA005157	
TYK2	5157	
OPRM1	HPA014509	
OPRM1	HPA067435	
PSMA7	CAB046007	
PSMA7	CAB046008	
PSMA7	HPA047266	
PSMA7	46007	
PSMA7	46008	
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	HPA014509	
OPRM1	HPA067435	
FSD2		
PSMA7	CAB046007	
PSMA7	CAB046008	
PSMA7	HPA047266	
PSMA7	46007	
PSMA7	46008	
PSMA7	47266	
FXN	CAB022164	
FXN	HPA068304	
FXN	22164	
FSD2		
FSD2		
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	67435	
RRN3	HPA049837	
FXN	CAB022164	
FXN	HPA068304	
FXN	22164	
FXN	68304	
OPRM1	HPA014509	
OPRM1	HPA067435	
OPRM1	67435	
RRN3		
TBC1D2B	HPA041833	
TBC1D2B	HPA048174	
TBC1D2B	HPA052663	
TBC1D2B	41833	
TBC1D2B	48174	
TBC1D2B	52663	
TNS2	HPA034659	
TNS2	34659	
FXN	22164	
FXN	68304	
C7orf33		
RRN3	HPA049837	
TNS2	HPA034659	
TNS2	34659	
FXN	22164	
TBC1D2B	HPA041833	
TBC1D2B	HPA048174	
TBC1D2B	HPA052663	
TBC1D2B	41833	
TBC1D2B	48174	
TBC1D2B	52663	
RRN3		
EFHD1	HPA049331	
EFHD1	HPA056959	
EFHD1	56959	
TNS2	34659	
FXN	CAB022164	
FXN	HPA068304	
FXN	22164	
FXN	68304	
RRN3	HPA049837	
AC112229.3		
GSC	HPA075650	
GSC	75650	
OPRM1	14509	
TAF3	HPA066184	
TAF3	66184	
AL358113.1		
TNS2		
ZNF682		
AL358113.1		
EFHD1	HPA049331	
EFHD1	HPA056959	
EFHD1	49331	
EFHD1	56959	
AL358113.1		
AL358113.1		
TBC1D2B	41833	
TBC1D2B	48174	
LIMS4		
EFHD1		
TNS2		
ZNF682	HPA055998	
ZNF682	55998	
AL358113.1		
ANAPC10		
AL358113.1		
AL358113.1		
EFHD1	56959	
ZNF682		
EFHD1		
LIMS4	58455	
ZNF682		
TSPAN15	HPA044657	
TSPAN15	44657	
EFHD1	56959	
EFHD1	56959	
MYLK4		
LIMS4	HPA058455	
LIMS4	58455	
ZNF682	HPA055998	
ZNF682	55998	
MYLK4	HPA015860	
MYLK4	15860	
ZNF682	HPA055998	
ZNF682	55998	
ZNF682	55998	
ZNF682	55998	
PGM1	CAB004666	
PGM1	HPA024190	
PGM1	HPA024637	
PGM1	HPA046329	
PGM1	4666	
PGM1	24190	
PGM1	24637	
PGM1	46329	
ZNF160	HPA023599	
ZNF160	23599	
ZNF682		
PGM1		
ZNF160	23599	
ZNF682		
EVI5	HPA027339	
EVI5	HPA053724	
EVI5	27339	
EVI5	53724	
TSPAN15	44657	
ZNF160	23599	
ZNF682	HPA055998	
ZNF682	55998	
EVI5		
PGM1	CAB004666	
PGM1	HPA024190	
PGM1	HPA024637	
PGM1	HPA046329	
PGM1	4666	
PGM1	24190	
PGM1	24637	
PGM1	46329	
ZNF160		
